Employee ID,Age,Gender,Department,Job Role,Monthly Income,Years at Company,Job Satisfaction,Performance Rating,Work-Life Balance,Attrition,Tenure Group,Income Band,Attrition_Encoded,Gender_Encoded,Department_Encoded,JobRole_Encoded
EMP1216,45,Male,Research & Development,Laboratory Technician,4486,3,1,3,3,No,3-5 Yrs,Low (<5k),0,1,3,5
EMP1217,56,Female,Sales,Sales Executive,3392,0,2,3,3,No,0-2 Yrs,Low (<5k),0,0,4,10
EMP1218,55,Male,Sales,Sales Executive,5275,3,4,3,3,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,10
EMP1219,24,Male,Research & Development,Manager,18920,6,2,4,4,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP1220,58,Male,Sales,Manager,14446,10,2,3,2,No,6-10 Yrs,High (10k-15k),0,1,4,6
EMP1221,47,Male,Research & Development,Research Scientist,9905,0,4,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,3,9
EMP1222,44,Female,Sales,Manager,17674,6,1,3,4,No,6-10 Yrs,Very High (15k+),0,0,4,6
EMP1223,36,Male,IT,IT Support,7938,8,4,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,2,4
EMP1224,25,Male,Research & Development,Manufacturing Director,13791,1,2,2,3,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1225,50,Male,Sales,Manager,12781,3,1,3,4,No,3-5 Yrs,High (10k-15k),0,1,4,6
EMP1226,43,Female,IT,IT Support,7964,6,4,1,4,No,6-10 Yrs,Medium (5k-10k),0,0,2,4
EMP1227,46,Male,Research & Development,Laboratory Technician,3754,2,1,1,3,Yes,0-2 Yrs,Low (<5k),1,1,3,5
EMP1228,34,Male,Sales,Manager,12631,0,3,3,3,Yes,0-2 Yrs,High (10k-15k),1,1,4,6
EMP1229,39,Female,Research & Development,Laboratory Technician,5721,6,2,3,4,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1230,54,Male,Research & Development,Research Scientist,11072,12,1,4,4,No,10+ Yrs,High (10k-15k),0,1,3,9
EMP1231,37,Male,Human Resources,Manager,13337,5,1,3,4,No,3-5 Yrs,High (10k-15k),0,1,1,6
EMP1232,23,Male,Sales,Sales Executive,4628,5,1,3,3,No,3-5 Yrs,Low (<5k),0,1,4,10
EMP1233,56,Male,Research & Development,Manufacturing Director,17562,2,1,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1234,55,Female,Sales,Sales Representative,5879,1,4,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP1235,51,Male,Sales,Sales Representative,8422,5,3,1,4,No,3-5 Yrs,Medium (5k-10k),0,1,4,11
EMP1236,34,Male,IT,Data Analyst,7638,1,2,4,4,No,0-2 Yrs,Medium (5k-10k),0,1,2,1
EMP1237,34,Male,Human Resources,HR Partner,6221,9,3,4,2,No,6-10 Yrs,Medium (5k-10k),0,1,1,3
EMP1238,39,Female,Research & Development,Manager,11126,0,4,2,3,No,0-2 Yrs,High (10k-15k),0,0,3,6
EMP1239,53,Female,Research & Development,Manufacturing Director,12180,2,4,2,3,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP1240,53,Male,Sales,Sales Executive,4931,2,4,2,4,No,0-2 Yrs,Low (<5k),0,1,4,10
EMP1241,56,Female,IT,Data Analyst,10514,13,4,3,3,No,10+ Yrs,High (10k-15k),0,0,2,1
EMP1242,50,Female,Sales,Sales Executive,4232,0,2,3,3,No,0-2 Yrs,Low (<5k),0,0,4,10
EMP1243,50,Female,Sales,Sales Representative,4956,0,2,4,1,Yes,0-2 Yrs,Low (<5k),1,0,4,11
EMP1244,37,Female,Research & Development,Manager,16771,1,3,3,3,Yes,0-2 Yrs,Very High (15k+),1,0,3,6
EMP1245,31,Male,Research & Development,Manager,20184,8,3,3,1,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP1246,51,Male,Research & Development,Laboratory Technician,4025,1,3,3,4,No,0-2 Yrs,Low (<5k),0,1,3,5
EMP1247,46,Male,Sales,Sales Representative,6163,1,3,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP1248,41,Male,Research & Development,Manufacturing Director,17276,0,4,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1249,26,Non-Binary,Research & Development,Manager,13595,6,4,3,3,No,6-10 Yrs,High (10k-15k),0,2,3,6
EMP1250,22,Male,Sales,Manager,14145,0,3,3,4,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1251,51,Male,IT,Manager,17459,2,4,3,2,No,0-2 Yrs,Very High (15k+),0,1,2,6
EMP1252,24,Female,Sales,Sales Representative,8095,1,2,3,2,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP1253,35,Male,Research & Development,Research Scientist,8592,4,1,3,4,No,3-5 Yrs,Medium (5k-10k),0,1,3,9
EMP1254,51,Male,Research & Development,Research Scientist,10264,6,2,3,4,Yes,6-10 Yrs,High (10k-15k),1,1,3,9
EMP1255,25,Male,Sales,Manager,17392,3,3,3,4,No,3-5 Yrs,Very High (15k+),0,1,4,6
EMP1256,39,Male,Research & Development,Laboratory Technician,6963,13,1,3,2,Yes,10+ Yrs,Medium (5k-10k),1,1,3,5
EMP1257,58,Female,IT,Software Engineer,11348,15,4,3,2,No,10+ Yrs,High (10k-15k),0,0,2,12
EMP1258,46,Male,Sales,Sales Representative,6951,2,2,3,1,Yes,0-2 Yrs,Medium (5k-10k),1,1,4,11
EMP1259,22,Male,Finance,Financial Analyst,10428,4,3,3,2,Yes,3-5 Yrs,High (10k-15k),1,1,0,2
EMP1260,36,Male,Research & Development,Manager,12765,6,1,1,4,No,6-10 Yrs,High (10k-15k),0,1,3,6
EMP1261,30,Male,Sales,Manager,15867,11,1,3,2,No,10+ Yrs,Very High (15k+),0,1,4,6
EMP1262,36,Female,Research & Development,Manager,16859,2,4,3,4,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1263,45,Male,Research & Development,Manager,14696,3,3,4,2,No,3-5 Yrs,High (10k-15k),0,1,3,6
EMP1264,25,Male,Human Resources,Recruiter,4419,2,4,3,3,Yes,0-2 Yrs,Low (<5k),1,1,1,8
EMP1265,33,Female,IT,Data Analyst,9084,9,4,3,4,No,6-10 Yrs,Medium (5k-10k),0,0,2,1
EMP1266,58,Female,IT,Software Engineer,6262,1,2,3,2,Yes,0-2 Yrs,Medium (5k-10k),1,0,2,12
EMP1267,58,Male,Finance,Financial Analyst,8730,1,2,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,0,2
EMP1268,27,Female,IT,Software Engineer,9792,2,4,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,2,12
EMP1269,45,Female,Research & Development,Manager,16165,1,4,3,2,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1270,32,Female,Research & Development,Laboratory Technician,7072,4,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP1271,34,Male,Research & Development,Manufacturing Director,12269,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1272,55,Non-Binary,Sales,Manager,19035,1,4,3,3,No,0-2 Yrs,Very High (15k+),0,2,4,6
EMP1273,46,Male,Human Resources,HR Partner,10121,12,2,4,4,Yes,10+ Yrs,High (10k-15k),1,1,1,3
EMP1274,28,Male,Research & Development,Manufacturing Director,18808,2,3,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1275,25,Male,Sales,Sales Executive,4395,6,4,3,1,No,6-10 Yrs,Low (<5k),0,1,4,10
EMP1276,29,Male,Sales,Manager,13273,0,3,4,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1277,41,Female,Research & Development,Laboratory Technician,5894,1,1,4,1,No,0-2 Yrs,Medium (5k-10k),0,0,3,5
EMP1278,50,Male,Research & Development,Manager,19001,8,2,2,3,Yes,6-10 Yrs,Very High (15k+),1,1,3,6
EMP1279,31,Male,Research & Development,Manager,14612,7,1,1,3,No,6-10 Yrs,High (10k-15k),0,1,3,6
EMP1280,55,Female,Research & Development,Manager,13155,2,2,2,2,No,0-2 Yrs,High (10k-15k),0,0,3,6
EMP1281,47,Male,Research & Development,Research Scientist,10521,15,4,3,4,No,10+ Yrs,High (10k-15k),0,1,3,9
EMP1282,24,Male,Research & Development,Manufacturing Director,16874,6,1,4,4,No,6-10 Yrs,Very High (15k+),0,1,3,7
EMP1283,27,Male,Sales,Sales Representative,5880,9,2,3,4,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP1284,26,Male,Sales,Manager,16023,2,2,3,3,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP1285,26,Male,Research & Development,Manager,10921,1,3,4,3,Yes,0-2 Yrs,High (10k-15k),1,1,3,6
EMP1286,44,Female,Research & Development,Laboratory Technician,5362,4,3,3,4,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP1287,30,Male,Sales,Sales Representative,4639,5,2,3,3,Yes,3-5 Yrs,Low (<5k),1,1,4,11
EMP1288,56,Male,Research & Development,Manager,14260,0,1,4,4,No,0-2 Yrs,High (10k-15k),0,1,3,6
EMP1289,41,Female,Sales,Manager,16590,7,2,4,1,No,6-10 Yrs,Very High (15k+),0,0,4,6
EMP1290,56,Female,Research & Development,Manager,13736,0,3,4,1,No,0-2 Yrs,High (10k-15k),0,0,3,6
EMP1291,39,Male,Research & Development,Manufacturing Director,18346,3,2,3,4,Yes,3-5 Yrs,Very High (15k+),1,1,3,7
EMP1292,38,Male,Research & Development,Laboratory Technician,3489,2,4,3,4,No,0-2 Yrs,Low (<5k),0,1,3,5
EMP1293,45,Male,IT,Data Analyst,13091,6,3,2,4,No,6-10 Yrs,High (10k-15k),0,1,2,1
EMP1294,24,Male,Sales,Sales Representative,6121,1,1,3,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,4,11
EMP1295,53,Male,Finance,Financial Analyst,8851,8,4,4,2,No,6-10 Yrs,Medium (5k-10k),0,1,0,2
EMP1296,56,Male,Research & Development,Laboratory Technician,4902,4,2,3,2,No,3-5 Yrs,Low (<5k),0,1,3,5
EMP1297,59,Female,Research & Development,Research Scientist,12103,7,3,3,4,No,6-10 Yrs,High (10k-15k),0,0,3,9
EMP1298,34,Male,Research & Development,Laboratory Technician,6548,16,2,3,2,Yes,10+ Yrs,Medium (5k-10k),1,1,3,5
EMP1299,46,Female,Research & Development,Manager,15052,5,3,1,3,No,3-5 Yrs,Very High (15k+),0,0,3,6
EMP1300,30,Male,Research & Development,Manager,15341,12,4,3,3,No,10+ Yrs,Very High (15k+),0,1,3,6
EMP1301,25,Female,Research & Development,Research Scientist,6245,0,4,2,1,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,9
EMP1302,35,Female,Sales,Sales Representative,3671,2,2,3,2,Yes,0-2 Yrs,Low (<5k),1,0,4,11
EMP1303,58,Female,Sales,Sales Representative,5030,0,2,2,3,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP1304,55,Male,Research & Development,Manager,18036,1,3,4,4,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1305,32,Female,Research & Development,Laboratory Technician,7987,9,4,3,4,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1306,24,Male,Research & Development,Manufacturing Director,19657,0,4,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1307,49,Female,Sales,Manager,19987,3,1,2,3,No,3-5 Yrs,Very High (15k+),0,0,4,6
EMP1308,50,Male,Human Resources,Recruiter,6887,4,1,4,2,No,3-5 Yrs,Medium (5k-10k),0,1,1,8
EMP1309,30,Male,IT,Manager,17841,4,3,3,2,No,3-5 Yrs,Very High (15k+),0,1,2,6
EMP1310,24,Male,Finance,Financial Analyst,11775,3,1,3,3,No,3-5 Yrs,High (10k-15k),0,1,0,2
EMP1311,46,Male,Research & Development,Manager,21206,7,2,3,1,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP1312,55,Male,Human Resources,HR Partner,4126,0,1,3,2,Yes,0-2 Yrs,Low (<5k),1,1,1,3
EMP1313,33,Male,IT,Manager,14579,1,3,2,3,No,0-2 Yrs,High (10k-15k),0,1,2,6
EMP1314,30,Non-Binary,Research & Development,Laboratory Technician,4316,4,4,3,3,No,3-5 Yrs,Low (<5k),0,2,3,5
EMP1315,36,Female,Research & Development,Manufacturing Director,20493,5,4,3,1,Yes,3-5 Yrs,Very High (15k+),1,0,3,7
EMP1316,46,Non-Binary,Finance,Financial Analyst,7011,2,2,4,3,No,0-2 Yrs,Medium (5k-10k),0,2,0,2
EMP1317,26,Male,Research & Development,Manufacturing Director,12349,8,3,3,3,No,6-10 Yrs,High (10k-15k),0,1,3,7
EMP1318,32,Female,Research & Development,Research Scientist,11788,2,4,3,1,Yes,0-2 Yrs,High (10k-15k),1,0,3,9
EMP1319,55,Female,Sales,Sales Representative,5256,2,1,2,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP1320,45,Female,Sales,Manager,18591,0,3,3,1,No,0-2 Yrs,Very High (15k+),0,0,4,6
EMP1321,36,Female,IT,Software Engineer,8326,4,3,2,4,No,3-5 Yrs,Medium (5k-10k),0,0,2,12
EMP1322,59,Male,Research & Development,Manager,17429,6,2,2,1,Yes,6-10 Yrs,Very High (15k+),1,1,3,6
EMP1323,29,Female,Research & Development,Laboratory Technician,3319,0,3,3,4,No,0-2 Yrs,Low (<5k),0,0,3,5
EMP1324,26,Male,Sales,Sales Representative,3535,1,1,3,1,Yes,0-2 Yrs,Low (<5k),1,1,4,11
EMP1325,47,Male,Research & Development,Laboratory Technician,6498,7,3,3,4,No,6-10 Yrs,Medium (5k-10k),0,1,3,5
EMP1326,39,Male,Research & Development,Manager,18265,2,2,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1327,27,Female,Sales,Manager,10373,1,2,2,4,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP1328,58,Female,IT,Manager,20833,5,1,3,3,No,3-5 Yrs,Very High (15k+),0,0,2,6
EMP1329,34,Non-Binary,Sales,Manager,10700,1,4,3,1,No,0-2 Yrs,High (10k-15k),0,2,4,6
EMP1330,49,Female,Research & Development,Laboratory Technician,8846,11,3,3,4,No,10+ Yrs,Medium (5k-10k),0,0,3,5
EMP1331,26,Male,Research & Development,Manufacturing Director,16219,0,3,3,1,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1332,34,Male,Sales,Sales Executive,6563,6,3,4,4,No,6-10 Yrs,Medium (5k-10k),0,1,4,10
EMP1333,38,Male,IT,Data Analyst,8456,3,3,4,1,No,3-5 Yrs,Medium (5k-10k),0,1,2,1
EMP1334,53,Male,Human Resources,Recruiter,8152,10,1,4,3,Yes,6-10 Yrs,Medium (5k-10k),1,1,1,8
EMP1335,50,Male,IT,IT Support,4896,0,4,4,4,Yes,0-2 Yrs,Low (<5k),1,1,2,4
EMP1336,24,Male,Sales,Sales Representative,5718,5,1,2,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,11
EMP1337,55,Male,Sales,Sales Executive,5578,4,1,3,2,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP1338,48,Female,Sales,Manager,13657,3,4,3,4,No,3-5 Yrs,High (10k-15k),0,0,4,6
EMP1339,34,Male,Research & Development,Manufacturing Director,15790,3,2,3,4,No,3-5 Yrs,Very High (15k+),0,1,3,7
EMP1340,54,Female,Human Resources,Recruiter,6913,6,2,4,4,Yes,6-10 Yrs,Medium (5k-10k),1,0,1,8
EMP1341,27,Female,IT,Manager,16547,9,3,3,3,No,6-10 Yrs,Very High (15k+),0,0,2,6
EMP1342,45,Male,Human Resources,Recruiter,4094,0,3,3,3,No,0-2 Yrs,Low (<5k),0,1,1,8
EMP1343,40,Male,Finance,Accountant,3045,0,4,2,3,No,0-2 Yrs,Low (<5k),0,1,0,0
EMP1344,37,Male,Human Resources,Manager,19358,8,3,4,2,No,6-10 Yrs,Very High (15k+),0,1,1,6
EMP1345,49,Male,Research & Development,Laboratory Technician,4445,0,3,4,4,No,0-2 Yrs,Low (<5k),0,1,3,5
EMP1346,54,Female,Sales,Sales Executive,9396,21,4,2,3,No,10+ Yrs,Medium (5k-10k),0,0,4,10
EMP1347,34,Male,Research & Development,Laboratory Technician,7001,4,2,4,3,No,3-5 Yrs,Medium (5k-10k),0,1,3,5
EMP1348,46,Male,Sales,Sales Representative,4455,5,2,3,3,No,3-5 Yrs,Low (<5k),0,1,4,11
EMP1349,57,Male,Sales,Manager,20054,1,3,2,4,Yes,0-2 Yrs,Very High (15k+),1,1,4,6
EMP1350,48,Non-Binary,Research & Development,Laboratory Technician,6124,1,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,2,3,5
EMP1351,59,Female,IT,Manager,18798,5,4,3,3,No,3-5 Yrs,Very High (15k+),0,0,2,6
EMP1352,28,Female,Sales,Manager,12965,10,4,2,3,No,6-10 Yrs,High (10k-15k),0,0,4,6
EMP1353,26,Male,IT,Data Analyst,12564,8,1,3,4,Yes,6-10 Yrs,High (10k-15k),1,1,2,1
EMP1354,52,Female,IT,Software Engineer,7728,1,1,4,3,No,0-2 Yrs,Medium (5k-10k),0,0,2,12
EMP1355,44,Female,Research & Development,Research Scientist,8976,0,1,3,1,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,9
EMP1356,31,Female,Sales,Manager,13071,0,2,3,1,Yes,0-2 Yrs,High (10k-15k),1,0,4,6
EMP1357,53,Non-Binary,Sales,Manager,16869,10,1,3,1,No,6-10 Yrs,Very High (15k+),0,2,4,6
EMP1358,51,Male,Human Resources,Recruiter,5721,1,3,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,1,8
EMP1359,52,Female,Human Resources,Recruiter,4126,0,4,3,4,No,0-2 Yrs,Low (<5k),0,0,1,8
EMP1360,39,Female,IT,Software Engineer,11356,1,4,3,3,No,0-2 Yrs,High (10k-15k),0,0,2,12
EMP1361,57,Male,Research & Development,Manager,16173,2,2,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1362,23,Male,Sales,Sales Representative,7404,5,2,2,4,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,11
EMP1363,35,Non-Binary,Sales,Sales Executive,8092,3,3,3,4,No,3-5 Yrs,Medium (5k-10k),0,2,4,10
EMP1364,34,Male,Human Resources,Manager,12543,1,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,1,6
EMP1365,50,Male,Sales,Sales Representative,3506,2,4,4,2,No,0-2 Yrs,Low (<5k),0,1,4,11
EMP1366,33,Non-Binary,Research & Development,Manufacturing Director,13554,2,4,2,2,Yes,0-2 Yrs,High (10k-15k),1,2,3,7
EMP1367,23,Female,Research & Development,Manager,14053,0,3,3,1,Yes,0-2 Yrs,High (10k-15k),1,0,3,6
EMP1368,53,Male,Sales,Sales Representative,7801,0,3,1,2,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP1369,34,Female,Sales,Sales Executive,4214,5,1,3,2,No,3-5 Yrs,Low (<5k),0,0,4,10
EMP1370,48,Male,Research & Development,Manager,15400,0,3,2,3,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1371,38,Male,Sales,Manager,17075,1,2,4,1,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP1372,52,Male,Sales,Manager,14689,2,3,3,2,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1373,55,Female,Human Resources,Recruiter,8653,7,3,3,2,No,6-10 Yrs,Medium (5k-10k),0,0,1,8
EMP1374,45,Male,IT,IT Support,4264,4,2,2,3,Yes,3-5 Yrs,Low (<5k),1,1,2,4
EMP1375,56,Female,Sales,Sales Executive,6372,5,1,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP1376,27,Female,IT,Manager,17634,4,1,3,3,No,3-5 Yrs,Very High (15k+),0,0,2,6
EMP1377,40,Male,Research & Development,Manufacturing Director,19783,5,1,2,2,No,3-5 Yrs,Very High (15k+),0,1,3,7
EMP1378,51,Female,Research & Development,Manufacturing Director,16617,0,1,3,3,No,0-2 Yrs,Very High (15k+),0,0,3,7
EMP1379,28,Male,IT,Manager,17150,10,1,4,1,No,6-10 Yrs,Very High (15k+),0,1,2,6
EMP1380,31,Female,Human Resources,Recruiter,3883,0,2,3,2,Yes,0-2 Yrs,Low (<5k),1,0,1,8
EMP1381,53,Male,IT,IT Support,7558,2,2,4,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,4
EMP1382,55,Female,Sales,Sales Representative,4703,7,4,4,4,No,6-10 Yrs,Low (<5k),0,0,4,11
EMP1383,49,Male,Sales,Sales Representative,7891,2,2,4,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP1384,36,Male,IT,IT Support,6133,14,1,3,4,No,10+ Yrs,Medium (5k-10k),0,1,2,4
EMP1385,51,Female,Research & Development,Research Scientist,9433,3,3,3,3,Yes,3-5 Yrs,Medium (5k-10k),1,0,3,9
EMP1386,58,Male,Sales,Sales Representative,9506,10,4,3,1,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP1387,50,Male,Human Resources,Manager,13931,8,3,3,4,No,6-10 Yrs,High (10k-15k),0,1,1,6
EMP1388,43,Female,IT,Data Analyst,14361,19,2,4,1,Yes,10+ Yrs,High (10k-15k),1,0,2,1
EMP1389,25,Female,IT,Manager,11479,7,3,1,3,No,6-10 Yrs,High (10k-15k),0,0,2,6
EMP1390,41,Female,Research & Development,Research Scientist,11963,11,4,3,2,No,10+ Yrs,High (10k-15k),0,0,3,9
EMP1391,53,Male,IT,Software Engineer,10031,6,4,3,3,Yes,6-10 Yrs,High (10k-15k),1,1,2,12
EMP1392,57,Female,Sales,Sales Representative,5377,2,3,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP1393,25,Male,Sales,Sales Executive,3732,0,4,3,3,Yes,0-2 Yrs,Low (<5k),1,1,4,10
EMP1394,48,Female,Research & Development,Manager,14976,5,4,3,2,No,3-5 Yrs,High (10k-15k),0,0,3,6
EMP1395,38,Female,Sales,Manager,19459,19,3,2,3,No,10+ Yrs,Very High (15k+),0,0,4,6
EMP1396,33,Male,Research & Development,Manufacturing Director,12584,6,3,3,3,No,6-10 Yrs,High (10k-15k),0,1,3,7
EMP1397,43,Male,Research & Development,Laboratory Technician,7724,13,3,3,4,No,10+ Yrs,Medium (5k-10k),0,1,3,5
EMP1398,38,Male,Research & Development,Research Scientist,12883,8,4,3,4,No,6-10 Yrs,High (10k-15k),0,1,3,9
EMP1399,31,Male,Sales,Manager,17176,0,1,3,3,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP1400,22,Male,Sales,Manager,19590,1,4,3,2,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP1401,43,Male,Research & Development,Manufacturing Director,17005,2,1,3,4,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1402,47,Female,Research & Development,Laboratory Technician,5292,0,3,4,2,No,0-2 Yrs,Medium (5k-10k),0,0,3,5
EMP1403,39,Male,IT,Manager,19176,4,4,4,2,Yes,3-5 Yrs,Very High (15k+),1,1,2,6
EMP1404,35,Female,IT,Manager,14397,17,2,4,3,No,10+ Yrs,High (10k-15k),0,0,2,6
EMP1405,50,Male,Research & Development,Manager,16064,7,3,3,4,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP1406,33,Female,IT,Data Analyst,8757,2,1,4,2,Yes,0-2 Yrs,Medium (5k-10k),1,0,2,1
EMP1407,57,Female,Sales,Manager,15491,0,2,4,2,No,0-2 Yrs,Very High (15k+),0,0,4,6
EMP1408,56,Male,Sales,Manager,11879,1,1,4,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1409,33,Male,IT,Manager,16315,3,2,1,2,No,3-5 Yrs,Very High (15k+),0,1,2,6
EMP1410,28,Female,Research & Development,Research Scientist,9239,1,2,4,3,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,9
EMP1411,50,Male,Finance,Financial Analyst,11175,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,0,2
EMP1412,32,Female,Research & Development,Manager,15286,2,4,3,3,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1413,54,Male,IT,Software Engineer,8711,1,1,2,2,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,12
EMP1414,27,Female,Research & Development,Laboratory Technician,8327,9,4,3,2,Yes,6-10 Yrs,Medium (5k-10k),1,0,3,5
EMP1415,36,Male,Research & Development,Manufacturing Director,16813,0,1,3,4,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1416,53,Female,Research & Development,Laboratory Technician,5745,0,1,3,4,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,5
EMP1417,32,Female,Human Resources,Manager,14090,0,1,2,2,Yes,0-2 Yrs,High (10k-15k),1,0,1,6
EMP1418,44,Female,Research & Development,Research Scientist,6569,1,4,4,2,No,0-2 Yrs,Medium (5k-10k),0,0,3,9
EMP1419,47,Male,Finance,Financial Analyst,10743,5,4,1,1,Yes,3-5 Yrs,High (10k-15k),1,1,0,2
EMP1420,55,Female,Sales,Sales Executive,6204,6,1,3,3,Yes,6-10 Yrs,Medium (5k-10k),1,0,4,10
EMP1421,55,Male,Sales,Sales Executive,5303,3,1,2,4,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,10
EMP1422,50,Female,Research & Development,Manager,18008,5,2,3,3,No,3-5 Yrs,Very High (15k+),0,0,3,6
EMP1423,25,Male,Research & Development,Manager,13724,2,3,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,6
EMP1424,38,Female,IT,IT Support,4440,5,3,3,4,No,3-5 Yrs,Low (<5k),0,0,2,4
EMP1425,56,Male,Research & Development,Research Scientist,9257,0,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,3,9
EMP1426,34,Female,Research & Development,Manufacturing Director,10626,2,4,3,1,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP1427,36,Female,Research & Development,Manufacturing Director,13801,7,2,2,2,Yes,6-10 Yrs,High (10k-15k),1,0,3,7
EMP1428,50,Female,Research & Development,Laboratory Technician,9318,8,4,2,1,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1429,50,Male,IT,Software Engineer,8224,6,3,3,4,No,6-10 Yrs,Medium (5k-10k),0,1,2,12
EMP1430,32,Male,Sales,Sales Executive,6691,1,3,4,4,No,0-2 Yrs,Medium (5k-10k),0,1,4,10
EMP1431,53,Non-Binary,Research & Development,Laboratory Technician,7456,1,4,3,3,No,0-2 Yrs,Medium (5k-10k),0,2,3,5
EMP1432,23,Male,Finance,Manager,11870,5,4,3,1,Yes,3-5 Yrs,High (10k-15k),1,1,0,6
EMP1433,35,Male,IT,Software Engineer,9199,0,2,3,2,No,0-2 Yrs,Medium (5k-10k),0,1,2,12
EMP1434,41,Female,Research & Development,Manufacturing Director,11745,0,2,3,2,Yes,0-2 Yrs,High (10k-15k),1,0,3,7
EMP1435,43,Female,Research & Development,Laboratory Technician,3443,0,4,2,3,Yes,0-2 Yrs,Low (<5k),1,0,3,5
EMP1436,32,Male,Sales,Manager,16086,1,1,1,2,Yes,0-2 Yrs,Very High (15k+),1,1,4,6
EMP1437,48,Female,Research & Development,Research Scientist,11790,1,1,3,1,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP1438,24,Female,IT,Manager,18497,3,3,3,4,No,3-5 Yrs,Very High (15k+),0,0,2,6
EMP1439,38,Male,Research & Development,Manufacturing Director,19264,3,4,2,2,Yes,3-5 Yrs,Very High (15k+),1,1,3,7
EMP1440,49,Female,Sales,Manager,20471,11,4,3,3,Yes,10+ Yrs,Very High (15k+),1,0,4,6
EMP1441,50,Male,Sales,Sales Executive,3239,0,4,4,2,No,0-2 Yrs,Low (<5k),0,1,4,10
